Customer_ID,Age,Income,Employment_Type,Credit_Score,DTI,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Region,Branch,Previous_Defaults,Late_Payments,Outstanding_Amount,Days_Past_Due,Loan_Status,Application_Date,Payment_Date
118718,26,50600.0,Self-Employed,627.0,57.9,Personal Loan,342000.0,13.3,180,South,Bengaluru,1,1,253800.0,0,Active,2021-08-27,2021-11-25
110553,24,36700.0,Salaried,628.0,29.0,Personal Loan,906000.0,13.5,240,South,Hyderabad,0,4,728400.0,116,Written Off,2024-10-31,2026-10-01
118738,18,80800.0,Salaried,589.0,13.3,Credit Card,272000.0,14.35,48,South,Hyderabad,0,1,185700.0,0,Active,2021-10-29,2022-07-30
112749,42,54300.0,Salaried,681.0,50.5,Home Loan,4083000.0,10.06,60,Central,Nagpur,0,1,3936800.0,79,Default,2021-12-04,2022-06-29
114171,24,48400.0,Salaried,685.0,24.6,Education Loan,586000.0,8.71,12,North,Lucknow,0,4,204900.0,12,Delinquent,2023-11-19,2024-11-08
116107,41,146700.0,Salaried,670.0,35.1,Personal Loan,165000.0,6.0,12,West,Pune,0,1,49400.0,0,Active,2021-01-11,2021-06-11
111304,18,27600.0,Salaried,535.0,51.7,Credit Card,101000.0,17.85,12,North,Delhi,0,2,52800.0,0,Active,2022-12-31,2024-06-07
107492,31,109900.0,Unemployed,700.0,31.9,Credit Card,137000.0,10.35,60,Central,Raipur,0,2,84400.0,33,Default,2023-01-20,2024-02-22
105760,50,44500.0,Business Owner,622.0,46.7,Personal Loan,418000.0,13.55,12,East,Bhubaneswar,0,0,110900.0,0,Active,2021-08-19,2023-09-12
117628,75,59900.0,Retired,767.0,,Personal Loan,404000.0,15.06,60,East,Patna,0,2,97800.0,40,Delinquent,2023-10-07,2025-04-20
117225,55,29700.0,Salaried,637.0,46.7,Education Loan,226000.0,7.97,12,Central,Bhopal,0,2,202300.0,0,Active,2021-08-24,2022-01-20
104585,38,27700.0,Salaried,715.0,39.2,Auto Loan,711000.0,15.95,84,South,Bengaluru,0,2,232100.0,4,Delinquent,2022-02-04,2022-04-23
120254,46,36800.0,Salaried,596.0,5.3,Education Loan,1164000.0,12.95,24,North,Chandigarh,1,4,0.0,0,Closed,2021-09-28,2023-02-24
112754,43,119500.0,Self-Employed,651.0,-30.1,Personal Loan,502000.0,11.14,36,South,Hyderabad,1,3,0.0,0,Closed,2023-01-23,2023-08-30
111234,38,28400.0,Retired,601.0,45.3,Personal Loan,358000.0,15.03,240,East,Bhubaneswar,0,1,0.0,0,Closed,2021-03-07,2022-03-08
105398,49,42600.0,Salaried,542.0,55.5,Home Loan,5974000.0,9.67,24,East,Patna,1,4,0.0,0,Closed,2023-02-04,2023-12-04
105744,22,57800.0,Self-Employed,665.0,38.6,Auto Loan,1331000.0,10.04,48,Central,Raipur,0,1,252600.0,18,Delinquent,2021-10-24,2022-09-15
116207,57,81000.0,Salaried,587.0,15.4,Auto Loan,800000.0,12.21,120,West,Pune,0,2,105100.0,0,Active,26-Sep-2024,2025-08-05
111213,48,39200.0,Self-Employed,623.0,29.4,Auto Loan,378000.0,11.53,36,Central,Bhopal,0,1,126400.0,55,Delinquent,2021-08-27,2022-01-22
108308,63,44300.0,Salaried,484.0,53.7,Auto Loan,1059000.0,11.57,84,North,Lucknow,0,1,483700.0,0,active,2021-02-14,2022-05-13
108999,32,19500.0,Retired,790.0,54.6,Home Loan,2734000.0,7.19,12,East,Patna,3,3,2465700.0,0,Active,2024-05-09,2025-12-19
103314,28,53900.0,Salaried,597.0,39.2,Personal Loan,271000.0,7.46,240,East,Patna,0,3,59800.0,0,Active,2021-03-03,2021-07-13
118332,50,60300.0,Salaried,633.0,,Business Loan,2344000.0,17.25,48,North,Chandigarh,0,0,927700.0,0,ACTIVE,2024-06-10,2025-03-04
113204,41,29400.0,Self-Employed,648.0,29.1,Education Loan,891000.0,10.62,120,North,Chandigarh,0,3,409700.0,0,Active,2023-08-20,2024-12-16
118207,41,46800.0,Salaried,734.0,29.6,Auto Loan,1057000.0,6.0,120,East,Kolkata,2,0,0.0,0,Closed,2023-12-28,2025-01-19
100745,46,74100.0,Salaried,718.0,16.3,Education Loan,786000.0,7.79,48,South,Chennai,0,2,0.0,0,Closed,2022-02-10,2023-08-02
106468,34,40600.0,Salaried,560.0,16.8,Personal Loan,167000.0,8.3,240,East,Bhubaneswar,0,1,0.0,0,Closed,2024-01-12,2026-03-08
113361,38,50400.0,Unemployed,454.0,33.1,Business Loan,1790000.0,8.83,240,North,Lucknow,3,0,998100.0,0,Active,2024-10-03,2025-09-03
105422,26,28100.0,Business Owner,675.0,35.2,Credit Card,186000.0,11.63,84,West,Pune,0,1,84000.0,10,Delinquent,2023-01-07,2023-10-03
118112,38,43400.0,Salaried,602.0,27.3,Home Loan,4137000.0,15.73,240,North,Lucknow,0,2,1477700.0,0,Active,2024-07-18,2025-02-01
115056,25,51200.0,Salaried,703.0,45.0,Personal Loan,488000.0,10.08,84,Central,Raipur,0,3,124500.0,0,Active,2021-02-15,2022-09-27
102332,39,64700.0,Salaried,712.0,38.0,Personal Loan,378000.0,15.41,120,North,Lucknow,0,1,276900.0,0,Active,2023-08-08,2025-07-08
102237,40,18200.0,Unemployed,621.0,32.2,Auto Loan,534000.0,6.59,60,South,Hyderabad,0,2,295400.0,0,Active,2024-04-24,2025-03-24
111439,44,82600.0,Salaried,585.0,20.1,Auto Loan,672000.0,11.86,60,West,Mumbai,0,1,626900.0,0,Active,19-Apr-2021,2022-07-14
110236,42,25500.0,Salaried,616.0,-4.6,Personal Loan,413000.0,9.19,120,Central,Raipur,0,1,369900.0,0,Active,2022-10-20,2024-07-24
112477,37,46900.0,Business Owner,650.0,18.3,Home Loan,3270000.0,8.35,24,North,Delhi,2,0,1750500.0,0,Active,2022-04-18,2023-04-17
105903,38,48200.0,Salaried,714.0,,Home Loan,1516000.0,16.81,36,North,Chandigarh,0,1,932900.0,0,Active,2023-09-15,2024-11-10
113205,49,37100.0,Business Owner,735.0,31.5,Auto Loan,799000.0,10.4,36,North,Delhi,0,2,0.0,0,Closed,2021-07-12,2023-07-25
112753,26,23400.0,Salaried,774.0,47.9,Personal Loan,484000.0,6.1,24,North,Lucknow,0,2,341300.0,0,Active,2024-12-21,2025-06-18
119965,49,34000.0,Self-Employed,696.0,12.7,Personal Loan,320000.0,9.24,84,North,Chandigarh,1,2,202100.0,0,Active,2024-09-21,2024-11-03
105512,49,41400.0,Salaried,560.0,15.0,Credit Card,252000.0,9.03,48,West,Mumbai,1,0,0.0,0,Closed,2022-03-28,2023-01-02
102873,18,72700.0,Self-Employed,609.0,55.8,Credit Card,134000.0,12.68,24,South,Bengaluru,0,3,122000.0,0,Active,2023-02-21,2023-03-24
113451,50,31800.0,Salaried,713.0,48.1,Home Loan,2459000.0,8.53,240,South,Chennai,0,1,0.0,0,Closed,2023-05-05,2025-08-18
116750,41,48100.0,Retired,782.0,8.6,Personal Loan,462000.0,10.28,120,EAST,Patna,0,2,52200.0,0,Active,2023-03-04,2023-07-05
120008,59,72100.0,Salaried,843.0,39.5,Auto Loan,1203000.0,8.31,36,Central,Bhopal,0,2,0.0,0,Closed,2023-05-18,2024-12-24
113591,29,31200.0,Unemployed,708.0,30.6,Education Loan,1066000.0,6.0,24,Central,Bhopal,2,0,717700.0,0,Active,2023-09-04,2024-08-13
117557,45,60100.0,Salaried,801.0,9.8,Personal Loan,273000.0,14.75,48,North,Delhi,2,0,0.0,0,Closed,2023-12-17,2026-04-22
100089,34,58800.0,Salaried,622.0,19.1,Business Loan,1962000.0,6.0,84,North,Lucknow,0,2,0.0,0,Closed,2022-07-18,2022-12-14
102938,37,58900.0,Business Owner,583.0,66.4,Home Loan,3040000.0,12.85,84,East,Patna,0,0,531700.0,0,Active,2021-01-30,2022-04-16
117708,25,64000.0,Salaried,666.0,6.0,Personal Loan,301000.0,11.49,36,East,Patna,0,3,172300.0,0,Active,2022-05-25,2024-01-13
103977,46,108800.0,Salaried,682.0,23.1,Personal Loan,494000.0,11.58,48,EAST,Kolkata,0,1,435700.0,0,Active,2022-12-14,2023-03-28
113679,57,,Business Owner,622.0,16.9,Education Loan,607000.0,12.65,84,East,Patna,0,0,445600.0,0,Active,2024-07-05,2026-03-12
110794,45,86500.0,Self-Employed,755.0,12.7,Personal Loan,477000.0,9.07,48,East,Kolkata,0,1,0.0,0,Closed,2023-05-11,2024-12-09
110664,19,94900.0,Salaried,681.0,38.1,Education Loan,1297000.0,13.23,240,Central,Raipur,0,3,1226700.0,0,Active,2024-03-19,2026-01-20
119114,42,53800.0,Salaried,497.0,46.0,Auto Loan,786000.0,15.33,84,North,Chandigarh,0,1,185100.0,0,Active,2024-12-21,2027-02-04
108422,51,31000.0,Salaried,703.0,31.9,Personal Loan,193000.0,8.18,36,South,Chennai,1,1,52800.0,0,Active,2021-05-15,2022-07-24
121409,55,99700.0,Salaried,843.0,17.1,Personal Loan,394000.0,8.51,24,West,Pune,0,0,172100.0,0,Active,2024-08-23,2024-10-13
106650,42,50400.0,Unemployed,480.0,7.5,Personal Loan,233000.0,6.0,240,East,Patna,1,1,62400.0,3,Delinquent,2023-02-16,2024-12-19
104967,29,63900.0,Business Owner,474.0,7.1,Personal Loan,596000.0,8.59,24,East,Kolkata,0,2,67500.0,0,Active,2022-04-23,2024-06-04
119073,49,41500.0,Salaried,658.0,45.0,Auto Loan,1313000.0,11.37,36,South,Chennai,2,1,791700.0,0,Active,2024-01-25,2025-06-20
120463,45,61600.0,Business Owner,729.0,7.7,Personal Loan,446000.0,9.62,180,South,Chennai,0,0,373200.0,76,Default,2021-09-15,2021-12-01
120947,56,144600.0,self employed,685.0,-3.1,Auto Loan,434000.0,7.72,36,East,Kolkata,0,0,374900.0,0,Active,2023-03-29,2024-12-01
102041,32,67900.0,Salaried,777.0,26.5,Credit Card,195000.0,6.54,240,South,Bengaluru,0,1,77200.0,0,Active,2022-04-29,2024-01-21
103418,42,15100.0,Salaried,638.0,25.2,Personal Loan,398000.0,10.62,84,North,Chandigarh,0,3,0.0,0,Closed,2022-02-19,2022-12-10
115202,49,122000.0,Self-Employed,498.0,35.6,Home Loan,5170000.0,8.72,180,East,Kolkata,0,1,4462900.0,0,Active,2022-03-19,2023-04-13
117595,18,,Salaried,518.0,50.7,Credit Card,196000.0,13.59,60,West,Pune,0,0,94800.0,20,Delinquent,2024-02-27,2025-02-25
121397,18,28900.0,Salaried,729.0,43.3,Auto Loan,1006000.0,6.9,48,West,Ahmedabad,0,2,874200.0,101,Default,2024-03-27,2024-06-22
109924,53,60600.0,Unemployed,875.0,31.7,Personal Loan,311000.0,10.48,120,Central,Bhopal,0,4,0.0,0,Closed,2021-09-05,2023-11-22
118447,51,77400.0,Business Owner,673.0,27.3,Credit Card,67000.0,11.54,180,North,Lucknow,0,1,22200.0,0,Active,2021-03-16,2022-06-05
108949,44,43400.0,Salaried,656.0,42.7,Personal Loan,445000.0,8.42,84,East,Bhubaneswar,0,1,0.0,0,Closed,2023-05-28,2024-01-15
119955,40,60400.0,Salaried,727.0,20.7,Credit Card,203000.0,6.32,60,West,Ahmedabad,1,0,50500.0,0,Active,2023-01-17,2024-04-22
101588,36,47600.0,Self-Employed,587.0,31.0,Business Loan,3030000.0,11.38,48,East,Bhubaneswar,2,3,0.0,0,Closed,2024-11-06,2026-05-22
116569,48,116900.0,Salaried,761.0,25.6,Personal Loan,274000.0,10.91,84,East,Kolkata,0,3,0.0,0,Closed,2024-10-08,2025-03-12
108775,57,64300.0,Salaried,641.0,46.6,Home Loan,4554000.0,10.7,84,North,Lucknow,1,3,1827000.0,0,Active,2022-03-03,2023-04-01
105308,30,47500.0,Salaried,641.0,42.6,Education Loan,866000.0,8.99,120,Central,Bhopal,0,2,0.0,0,Closed,2021-11-28,2023-09-22
106378,41,50200.0,Salaried,638.0,,Auto Loan,1055000.0,14.99,60,East,Patna,0,2,206400.0,0,Active,2023-09-10,2025-09-07
112984,49,25900.0,Salaried,730.0,57.1,Personal Loan,419000.0,13.16,120,Central,Bhopal,0,1,116800.0,0,Active,2022-07-17,2024-03-05
118990,23,95300.0,Salaried,508.0,35.6,Personal Loan,436000.0,7.41,180,North,Chandigarh,0,1,93200.0,1,Delinquent,2021-08-24,2022-06-03
106549,45,58300.0,Salaried,459.0,36.0,Business Loan,503000.0,18.73,84,East,Patna,1,1,65600.0,0,Active,2022-03-06,2023-01-28
102688,22,57800.0,Self-Employed,632.0,44.8,Home Loan,2151000.0,13.12,48,Central,Raipur,0,4,1574500.0,0,Active,2022-06-29,2024-05-28
119642,18,92200.0,Retired,723.0,32.7,Auto Loan,689000.0,11.45,180,West,Pune,0,5,303900.0,0,Active,2024-10-20,2025-10-14
109790,33,51000.0,Self-Employed,531.0,-6.0,Personal Loan,342000.0,10.92,24,West,Pune,0,4,59500.0,0,Active,2024-12-03,2026-10-27
108469,25,78400.0,Self-Employed,674.0,47.7,Personal Loan,269000.0,8.2,24,West,Ahmedabad,1,1,66100.0,0,Active,2022-04-14,2023-06-19
109183,37,65900.0,Salaried,556.0,,Credit Card,163000.0,9.31,12,Central,Raipur,0,0,89700.0,0,Active,2021-11-16,2023-03-01
100138,36,44400.0,Salaried,664.0,71.1,Home Loan,2602000.0,14.41,120,Central,Bhopal,1,1,2140800.0,0,Active,2024-11-10,2026-12-17
106467,30,14300.0,Salaried,722.0,34.2,Personal Loan,534000.0,8.64,36,Central,Raipur,0,1,493100.0,0,Active,2021-06-24,2022-04-01
109796,55,30700.0,Self-Employed,844.0,29.5,Home Loan,4855000.0,13.18,48,East,Patna,1,1,4281600.0,0,Active,2022-08-01,2024-01-20
115233,38,24800.0,Retired,789.0,46.8,Home Loan,2555000.0,8.71,48,North,Delhi,0,3,0.0,0,Closed,2023-06-20,2025-02-22
109232,48,,Self-Employed,547.0,35.2,Home Loan,6718000.0,12.07,240,West,Ahmedabad,0,1,5695300.0,0,Active,2021-06-04,2022-11-27
102921,31,,Salaried,583.0,17.7,Personal Loan,772000.0,9.35,24,North,Delhi,3,0,398300.0,75,Default,2021-04-07,2022-10-14
109492,39,60800.0,Business Owner,,15.4,Home Loan,2248000.0,13.08,180,South,Hyderabad,0,1,0.0,0,Closed,2024-01-19,2024-06-25
106241,37,21100.0,Retired,591.0,32.2,Education Loan,1175000.0,10.98,48,north,Delhi,1,1,649600.0,100,Default,2021-06-17,2022-02-18
100460,26,30400.0,Self-Employed,521.0,62.1,Personal Loan,378000.0,9.21,120,East,Bhubaneswar,1,0,53800.0,0,Active,2022-10-22,2023-09-26
119522,38,150200.0,Self-Employed,630.0,45.8,Personal Loan,479000.0,9.99,36,East,Patna,1,2,0.0,0,Closed,2023-05-07,2025-07-09
120215,64,25600.0,Business Owner,756.0,60.4,Credit Card,115000.0,11.83,60,Central,Bhopal,1,1,106800.0,75,Default,2022-11-04,2023-10-07
115400,31,,Salaried,600.0,26.9,Personal Loan,360000.0,13.47,36,West,Pune,0,3,175600.0,37,Default,2021-07-10,2023-02-08
104423,55,35800.0,Retired,704.0,55.5,Home Loan,3331000.0,6.0,180,South,Chennai,0,1,0.0,0,Closed,2023-08-15,2024-12-29
109594,54,130600.0,Salaried,661.0,27.3,Credit Card,233000.0,13.96,60,East,Kolkata,0,4,27300.0,0,Active,2023-10-14,2025-08-28
102930,52,49100.0,Unemployed,723.0,39.0,Education Loan,88000.0,10.14,12,North,Delhi,0,3,52800.0,0,Active,2023-06-03,2024-09-13
101982,23,79400.0,Business Owner,496.0,44.8,Personal Loan,272000.0,7.03,84,South,Chennai,0,2,85900.0,13,Delinquent,2024-05-05,2025-01-31
116760,37,42800.0,Retired,763.0,58.2,Auto Loan,386000.0,10.7,120,West,Mumbai,0,0,344500.0,1,Delinquent,2022-09-04,2023-11-17
110815,34,516473.5486097636,Retired,634.0,50.0,Auto Loan,1330000.0,13.25,12,East,Kolkata,0,1,759600.0,0,Active,2021-04-26,2022-10-17
104739,24,144100.0,Salaried,739.0,39.7,Auto Loan,696000.0,13.58,60,North,Lucknow,1,2,579500.0,18,Delinquent,2024-12-19,2026-12-20
111902,25,51200.0,Salaried,625.0,49.2,Auto Loan,1247000.0,12.83,48,West,Pune,0,1,712300.0,0,Active,2021-09-07,2021-11-14
113847,40,44100.0,Salaried,700.0,25.3,Credit Card,240000.0,9.46,48,East,Kolkata,0,2,0.0,0,Closed,2024-11-28,2025-04-28
115641,42,82100.0,Self-Employed,642.0,7.2,Education Loan,1264000.0,7.74,84,East,Bhubaneswar,0,1,213500.0,0,Active,2023-06-23,2024-12-30
112501,46,178700.0,Self-Employed,833.0,55.1,Credit Card,106000.0,17.56,60,West,Mumbai,0,2,73200.0,83,DEFAULT,2024-06-21,2024-10-12
102048,40,,Retired,758.0,33.9,Education Loan,865000.0,12.88,36,Central,Raipur,0,0,0.0,0,Closed,2021-08-13,2022-06-11
101976,999,74800.0,Retired,587.0,47.7,Credit Card,244000.0,11.9,48,Central,Bhopal,2,2,0.0,0,Closed,2021-05-24,2023-03-24
105883,48,44400.0,Salaried,562.0,2.0,Education Loan,738000.0,14.53,36,North,Chandigarh,0,2,568000.0,0,Active,2022-04-08,2022-06-13
104418,18,54800.0,Self-Employed,629.0,48.7,Personal Loan,497000.0,10.78,60,East,Kolkata,1,3,254100.0,0,Active,2023-04-11,2025-04-12
120972,37,46300.0,Self-Employed,611.0,27.7,Credit Card,117000.0,10.9,24,East,Patna,0,0,50700.0,61,Default,2022-10-14,2023-07-31
113083,34,26300.0,Self-Employed,730.0,27.8,Auto Loan,699000.0,13.19,12,North,Lucknow,0,0,266900.0,35,Delinquent,2022-05-22,2024-05-08
108559,39,40000.0,Salaried,,62.2,Home Loan,2525000.0,19.16,48,West,Mumbai,1,1,1176900.0,0,Active,2021-04-28,2022-12-16
117420,41,24200.0,Salaried,678.0,25.4,Business Loan,1478000.0,7.51,60,Central,Bhopal,0,3,1459000.0,92,Written Off,2022-12-10,2023-02-21
101393,64,42700.0,Business Owner,613.0,13.4,Auto Loan,1218000.0,15.44,120,North,Lucknow,0,1,540400.0,0,Active,29/05/2021,2022-07-08
110058,20,87900.0,Self-Employed,781.0,15.5,Auto Loan,1227000.0,11.94,240,West,Pune,0,1,629000.0,0,Active,2024-10-23,2026-05-09
110124,21,103400.0,Self-Employed,594.0,33.4,Personal Loan,401000.0,8.48,24,South,Chennai,1,0,313400.0,0,Active,2023-10-11,2025-05-31
114556,24,41700.0,Self-Employed,664.0,46.4,Personal Loan,299000.0,14.52,120,North,Chandigarh,0,2,205200.0,0,Active,2022-07-26,2023-08-10
117761,33,35400.0,Self-Employed,634.0,54.0,Business Loan,3739000.0,6.0,180,North,Delhi,0,3,0.0,0,Closed,2022-09-28,2023-01-10
101160,36,26000.0,Unemployed,815.0,26.5,Personal Loan,564000.0,11.79,120,East,Patna,3,1,357800.0,0,Active,2023-12-05,2025-04-24
102580,61,124500.0,Salaried,530.0,24.8,Education Loan,371000.0,12.75,24,North,Lucknow,2,0,52700.0,0,Active,2023-11-17,2025-08-09
107769,48,62200.0,Unemployed,689.0,12.4,Personal Loan,452000.0,12.56,60,West,Mumbai,2,0,194400.0,0,Active,2022-05-30,2023-10-06
102445,34,189000.0,Self-Employed,526.0,23.8,Education Loan,1272000.0,6.0,240,Central,Nagpur,0,2,485800.0,0,Active,2022-05-26,2022-11-28
107509,30,91700.0,Salaried,758.0,18.0,Business Loan,3086000.0,7.53,84,Central,Raipur,1,1,2463800.0,0,Active,2021-12-01,2023-10-11
120680,48,117300.0,Salaried,652.0,37.2,Personal Loan,430000.0,9.29,48,West,Ahmedabad,0,1,73200.0,0,Active,2023-10-23,2025-04-04
118097,47,60700.0,Salaried,624.0,59.5,Personal Loan,401000.0,14.21,36,West,Pune,2,3,141500.0,0,Active,2024-06-22,2025-10-06
115315,33,31800.0,Salaried,573.0,19.0,Home Loan,3671000.0,11.9,60,South,Chennai,0,3,2996000.0,0,Active,2022-03-02,2023-01-01
104284,52,101200.0,Salaried,596.0,18.9,Personal Loan,464000.0,13.88,48,North,Chandigarh,0,1,239100.0,0,Active,2021-11-05,2022-06-11
110179,58,34100.0,Business Owner,701.0,35.6,Personal Loan,458000.0,11.97,240,East,Kolkata,0,1,0.0,0,Closed,07-May-2022,2023-07-20
110753,18,41700.0,Retired,610.0,40.7,Education Loan,958000.0,12.76,24,East,Kolkata,0,2,823300.0,0,Active,2021-12-06,2022-07-08
113090,63,,Business Owner,568.0,47.0,Auto Loan,814000.0,8.23,120,South,Chennai,0,0,201900.0,0,Active,2021-11-23,2023-04-01
105296,38,64600.0,Salaried,508.0,19.7,Business Loan,1766000.0,11.71,240,West,Ahmedabad,0,1,1051100.0,0,Active,2022-01-21,2022-12-10
113706,54,130100.0,Salaried,689.0,11.6,Personal Loan,391000.0,9.86,12,South,Bengaluru,0,1,148600.0,11,Delinquent,2021-01-28,2022-05-08
120381,26,107600.0,Salaried,725.0,48.3,Personal Loan,306000.0,10.95,48,East,Bhubaneswar,2,3,0.0,0,Closed,2024-06-17,2025-04-15
121412,41,62100.0,Salaried,659.0,-55.3,Education Loan,409000.0,11.94,240, West,Pune,0,2,243400.0,0,Active,2024-04-08,2025-07-09
103807,40,57000.0,Self-Employed,629.0,30.8,Home Loan,2286000.0,13.49,84,South,Bengaluru,3,1,1338200.0,48,Delinquent,2024-07-22,2025-06-14
100088,44,51300.0,Salaried,569.0,65.4,Personal Loan,273000.0,13.55,120,East,Bhubaneswar,0,1,141100.0,0,Active,2024-10-25,2025-07-13
117122,33,110600.0,Salaried,607.0,29.3,Personal Loan,436000.0,9.56,24,North,Chandigarh,0,1,70800.0,0,Active,2024-05-11,2026-04-04
102895,46,,Business Owner,745.0,70.8,Personal Loan,297000.0,14.68,84,South,Chennai,3,1,222600.0,0,Active,2024-08-19,2026-05-05
103143,39,49600.0,Salaried,527.0,52.0,Home Loan,3672000.0,9.21,48,East,Bhubaneswar,0,1,0.0,0,Closed,2024-01-17,2026-04-06
102907,35,82400.0,Self-Employed,714.0,42.8,Home Loan,4618000.0,15.63,84,North,Chandigarh,2,1,1755200.0,0,Active,2021-01-16,2022-02-09
111543,43,71900.0,Self-Employed,675.0,8.7,Credit Card,138000.0,7.96,48,South,Bengaluru,3,2,137100.0,170,Default,2023-02-15,2025-01-09
112154,27,32000.0,Salaried,604.0,12.8,Personal Loan,106000.0,6.0,84,West,Ahmedabad,0,2,24400.0,0,Active,2022-07-23,2024-08-21
110786,51,159900.0,Self-Employed,510.0,43.8,Personal Loan,567000.0,9.55,24,North,Delhi,1,3,441000.0,0,Active,2022-11-28,2024-10-20
108310,37,42000.0,Self-Employed,732.0,18.2,Home Loan,4127000.0,6.0,84,Central,Nagpur,0,2,3557700.0,0,Active,2021-04-02,2021-09-19
120365,32,54400.0,Salaried,510.0,54.3,Auto Loan,775000.0,8.33,60,South,Bengaluru,0,0,0.0,0,Closed,2023-10-25,2025-11-02
103741,31,73900.0,Self-Employed,688.0,,Home Loan,3877000.0,10.17,12,North,Delhi,3,1,3177100.0,21,Delinquent,07-15-2024,2026-01-22
100354,38,53300.0,Unemployed,644.0,12.6,Personal Loan,341000.0,20.24,120,South,Bengaluru,1,4,0.0,0,Closed,2023-05-11,2025-08-19
116577,23,26500.0,Salaried,456.0,34.6,Personal Loan,456000.0,10.62,48,Central,Raipur,1,2,45600.0,0,Active,2021-12-07,2022-01-31
107490,50,20000.0,Self-Employed,644.0,27.6,Personal Loan,369000.0,15.65,84,West,Mumbai,1,1,346800.0,2,Delinquent,2022-04-30,2022-11-20
101994,48,57800.0,Salaried,553.0,26.4,Auto Loan,657000.0,11.51,60,Central,Bhopal,0,0,521200.0,32,Default,2023-11-29,2025-05-26
113139,47,49400.0,Retired,607.0,18.0,Credit Card,82000.0,12.88,24,East,Kolkata,0,1,0.0,0,Closed,2021-09-15,2022-06-06
115583,41,141100.0,Self-Employed,621.0,48.0,Personal Loan,435000.0,11.13,84,East,Bhubaneswar,0,2,231100.0,32,Delinquent,2024-01-27,2024-08-13
103951,46,28400.0,Retired,680.0,61.7,Education Loan,1488000.0,11.22,24,South,Chennai,0,1,990500.0,0,Active,2024-11-23,2026-03-04
104662,37,,Self-Employed,682.0,45.1,Credit Card,191000.0,9.35,180,West,Mumbai,2,1,0.0,0,Closed,2024-06-14,2025-05-21
121344,39,91100.0,Unemployed,553.0,19.5,Personal Loan,409000.0,13.92,60,East,Patna,1,0,121900.0,0,Active,2024-07-05,2026-05-14
101354,49,62000.0,Self-Employed,706.0,40.8,Auto Loan,679000.0,13.21,84,SOUTH ,Chennai,0,0,0.0,0,Closed,2022-04-29,2023-11-18
115959,51,103800.0,Unemployed,678.0,2.9,Home Loan,6637000.0,12.24,36,East,Kolkata,0,2,4895200.0,0,Active,2023-11-11,2024-02-09
113672,41,39400.0,Salaried,557.0,6.4,Home Loan,5061000.0,7.92,180,South,Bengaluru,0,0,0.0,0,Closed,2022-11-28,2024-04-07
103229,49,61900.0,Unemployed,599.0,26.1,Education Loan,628000.0,7.22,12,South,Hyderabad,0,0,467000.0,73,delinquent,2024-04-01,2025-05-27
118870,33,28300.0,Business Owner,688.0,-0.0,Business Loan,2111000.0,12.17,120,North,Chandigarh,0,3,0.0,0,Closed,2022-12-11,2024-06-14
113808,29,57800.0,Salaried,675.0,9.2,Personal Loan,597000.0,10.39,120,South,Hyderabad,1,4,220300.0,0,Active,2023-04-17,2025-03-17
117747,62,94000.0,Self-Employed,611.0,24.4,Personal Loan,380000.0,8.35,180,Central,Nagpur,0,2,367000.0,116,Default,2022-04-22,2023-02-26
114721,51,38000.0,Retired,598.0,39.0,Credit Card,182000.0,15.96,12,Central,Raipur,0,3,101600.0,0,Active,2022-04-24,2023-04-17
109874,57,30600.0,Unemployed,628.0,10.2,Personal Loan,443000.0,12.73,84,Central,Raipur,0,3,217900.0,0,Active,2022-05-24,2023-09-14
116852,43,41700.0,Salaried,675.0,43.4,Education Loan,917000.0,15.76,240,West,Mumbai,2,3,717600.0,0,Active,01/07/2021,2022-12-14
109894,37,43300.0,Retired,665.0,41.2,Auto Loan,723000.0,11.46,240,South,Hyderabad,0,3,127200.0,0,Active,2021-01-13,2022-01-21
121245,33,31500.0, Self Employed ,605.0,40.0,Auto Loan,1116000.0,14.16,84,West,Pune,2,0,0.0,0,Closed,2024-03-14,2024-09-20
101710,28,21000.0,Retired,587.0,31.0,Home Loan,4630000.0,11.0,84,central,Raipur,0,0,3195400.0,0,Active,2022-10-27,2024-04-30
110516,52,44300.0,Salaried,548.0,20.1,Business Loan,1578000.0,8.83,12,Central,Raipur,2,0,800000.0,0,Active,2023-05-08,2023-07-26
110985,51,68200.0,Salaried,525.0,18.7,Personal Loan,484000.0,10.26,180,,Raipur,2,3,0.0,0,Closed,2024-10-27,2026-09-18
117431,46,89000.0,Self-Employed,593.0,1.6,Personal Loan,485000.0,9.51,48,West,Pune,0,0,303500.0,0,Active,2024-03-23,2025-03-01
117664,47,76100.0,Business Owner,759.0,39.8,Auto Loan,841000.0,13.26,48,Central,Raipur,0,1,572700.0,0,Active,2022-02-10,2023-10-10
111706,49,43400.0,Unemployed,555.0,22.7,Auto Loan,336000.0,10.81,12,East,Bhubaneswar,2,2,54100.0,21,Delinquent,2024-01-24,2025-02-08
