Customer_ID,Age,Income,Employment_Type,Credit_Score,DTI,Loan_Type,Loan_Amount,Interest_Rate,Loan_Term_Months,Region,Branch,Previous_Defaults,Late_Payments,Outstanding_Amount,Days_Past_Due,Loan_Status,Application_Date,Payment_Date,Age_Group,Income_Band,Credit_Score_Band,DTI_Band,Is_Delinquent,Is_Default,Loan_to_Income_Ratio,Outstanding_Pct,EMI_Estimate,Application_Year,Application_Month,Is_Overdue_30plus,Is_Overdue_90plus,Risk_Points,Risk_Segment
103040,38,22400.0,Unemployed,659,57.4,Education Loan,709000.0,7.31,60,West,Pune,0,3,161100.0,7,Delinquent,2023-06-29,2024-05-03,36-45,<3L,Fair (580-669),Very High (>50%),1,0,31.65,22.7,14143.0,2023,2023-06,0,0,6,High Risk
118884,24,82800.0,Self-Employed,660,14.4,Credit Card,217000.0,7.97,60,South,Bengaluru,0,2,49700.0,0,Active,2022-03-20,2022-07-29,18-25,<3L,Fair (580-669),Low (<20%),0,0,2.62,22.9,4397.0,2022,2022-03,0,0,2,Low Risk
119085,31,125500.0,Salaried,571,20.6,Personal Loan,407000.0,15.3,48,North,Lucknow,0,2,0.0,0,Closed,2022-09-06,2025-01-28,26-35,<3L,Poor (300-579),Moderate (20-36%),0,0,3.24,0.0,11389.0,2022,2022-09,0,0,4,Medium Risk
109341,29,76400.0,Salaried,579,37.0,Personal Loan,369000.0,13.87,36,Central,Bhopal,0,1,319900.0,0,Active,2021-02-03,2021-06-11,26-35,<3L,Poor (300-579),High (36-50%),0,0,4.83,86.7,12588.0,2021,2021-02,0,0,5,Medium Risk
108320,34,109900.0,Salaried,602,10.6,Education Loan,938000.0,15.02,120,West,Mumbai,0,2,724500.0,0,Active,2022-01-17,2023-01-17,26-35,<3L,Fair (580-669),Low (<20%),0,0,8.54,77.2,15145.0,2022,2022-01,0,0,2,Low Risk
118435,35,37100.0,Business Owner,745,33.8,Credit Card,233000.0,11.52,24,Central,Bhopal,0,3,200500.0,0,Active,2021-03-17,2022-02-21,26-35,<3L,Very Good (740-799),Moderate (20-36%),0,0,6.28,86.1,10916.0,2021,2021-03,0,0,2,Low Risk
118993,45,64000.0,Salaried,528,29.2,Personal Loan,402000.0,8.82,180,North,Lucknow,0,4,224600.0,0,Active,2024-11-11,2027-01-19,36-45,<3L,Poor (300-579),Moderate (20-36%),0,0,6.28,55.9,4034.0,2024,2024-11,0,0,5,Medium Risk
101036,59,175100.0,Salaried,646,25.5,Personal Loan,312000.0,12.21,48,Central,Raipur,0,4,143100.0,0,Active,2022-03-19,2022-09-05,56-65,<3L,Fair (580-669),Moderate (20-36%),0,0,1.78,45.9,8248.0,2022,2022-03,0,0,4,Medium Risk
106446,29,84400.0,Salaried,661,22.9,Home Loan,3578000.0,6.0,36,West,Ahmedabad,1,0,0.0,0,Closed,2021-03-01,2021-07-18,26-35,<3L,Fair (580-669),Moderate (20-36%),0,0,42.39,0.0,108850.0,2021,2021-03,0,0,5,Medium Risk
113797,35,32900.0,Self-Employed,727,31.1,Personal Loan,581000.0,11.63,84,North,Chandigarh,0,1,0.0,0,Closed,2023-08-27,2024-08-15,26-35,<3L,Good (670-739),Moderate (20-36%),0,0,17.66,0.0,10142.0,2023,2023-08,0,0,2,Low Risk
110957,18,47800.0,Salaried,588,35.5,Business Loan,2185000.0,10.36,240,West,Mumbai,1,0,1434800.0,1,Delinquent,2023-05-12,2024-10-17,18-25,<3L,Fair (580-669),Moderate (20-36%),1,0,45.71,65.7,21610.0,2023,2023-05,0,0,5,Medium Risk
112996,33,135300.0,Self-Employed,609,21.7,Personal Loan,504000.0,10.59,60,Central,Bhopal,0,0,0.0,0,Closed,2021-03-28,2022-06-15,26-35,<3L,Fair (580-669),Moderate (20-36%),0,0,3.73,0.0,10855.0,2021,2021-03,0,0,3,Medium Risk
115205,45,45000.0,Business Owner,687,38.3,Credit Card,199000.0,7.67,240,West,Mumbai,1,1,158300.0,45,Default,2023-04-30,2024-10-30,36-45,<3L,Good (670-739),High (36-50%),1,1,4.42,79.5,1624.0,2023,2023-04,1,0,5,Medium Risk
113967,52,17500.0,Salaried,433,35.1,Personal Loan,485000.0,16.4,60,South,Hyderabad,0,1,358700.0,0,Active,2023-07-19,2025-07-31,46-55,<3L,Poor (300-579),Moderate (20-36%),0,0,27.71,74.0,11898.0,2023,2023-07,0,0,4,Medium Risk
111170,39,28700.0,Unemployed,827,17.2,Auto Loan,262000.0,13.77,240,East,Kolkata,0,2,190300.0,0,Active,2024-08-15,2026-06-25,36-45,<3L,Excellent (800-900),Low (<20%),0,0,9.13,72.6,3214.0,2024,2024-08,0,0,0,Low Risk
115002,40,98600.0,Salaried,654,20.5,Education Loan,1427000.0,12.58,240,Central,Raipur,0,3,302300.0,0,Active,2023-05-25,2024-10-13,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,14.47,21.2,16293.0,2023,2023-05,0,0,4,Medium Risk
112770,41,47700.0,Retired,592,18.8,Business Loan,2233000.0,15.3,24,Central,Raipur,0,0,263800.0,0,Active,2023-12-30,2025-07-12,36-45,<3L,Fair (580-669),Low (<20%),0,0,46.81,11.8,108589.0,2023,2023-12,0,0,2,Low Risk
106454,33,67000.0,Salaried,682,6.6,Credit Card,146000.0,13.0,12,East,Bhubaneswar,0,3,82900.0,0,Active,2022-11-28,2025-01-22,26-35,<3L,Good (670-739),Low (<20%),0,0,2.18,56.8,13040.0,2022,2022-11,0,0,2,Low Risk
102623,41,33000.0,Salaried,657,70.6,Credit Card,199000.0,17.94,120,South,Bengaluru,0,0,30100.0,0,Active,2024-02-21,2025-01-17,36-45,<3L,Fair (580-669),Very High (>50%),0,0,6.03,15.1,3578.0,2024,2024-02,0,0,5,Medium Risk
109583,22,82800.0,Self-Employed,750,38.0,Personal Loan,318000.0,15.25,12,North,Delhi,1,2,120400.0,0,Active,2023-04-09,2023-08-15,18-25,<3L,Very Good (740-799),High (36-50%),0,0,3.84,37.9,28740.0,2023,2023-04,0,0,4,Medium Risk
106643,30,49800.0,Salaried,677,31.7,Auto Loan,1017000.0,10.05,36,West,Mumbai,1,1,818800.0,0,Active,2023-04-01,2025-05-06,26-35,<3L,Good (670-739),Moderate (20-36%),0,0,20.42,80.5,32840.0,2023,2023-04,0,0,4,Medium Risk
114811,31,39000.0,Salaried,586,27.1,Personal Loan,428000.0,12.11,60,East,Kolkata,2,3,314000.0,39,Delinquent,2021-01-30,2022-02-03,26-35,<3L,Fair (580-669),Moderate (20-36%),1,0,10.97,73.4,9544.0,2021,2021-01,1,0,7,High Risk
112370,48,30800.0,Unemployed,601,16.4,Auto Loan,608000.0,12.79,48,North,Lucknow,0,0,167900.0,0,Active,2021-12-23,2023-12-09,46-55,<3L,Fair (580-669),Low (<20%),0,0,19.74,27.6,16248.0,2021,2021-12,0,0,2,Low Risk
117136,44,63300.0,Self-Employed,648,45.2,Personal Loan,319000.0,20.67,84,North,Chandigarh,0,0,297600.0,94,Default,2024-02-13,2025-04-02,36-45,<3L,Fair (580-669),High (36-50%),1,1,5.04,93.3,7213.0,2024,2024-02,1,1,4,Medium Risk
103416,38,36600.0,Salaried,613,2.9,Credit Card,173000.0,10.74,24,Central,Nagpur,0,3,150200.0,41,Default,2023-05-10,2023-09-29,36-45,<3L,Fair (580-669),Low (<20%),1,1,4.73,86.8,8042.0,2023,2023-05,1,0,3,Medium Risk
111049,38,84500.0,Business Owner,674,72.8,Auto Loan,996000.0,8.97,48,West,Pune,0,1,698500.0,0,Active,2022-09-12,2024-08-24,36-45,<3L,Good (670-739),Very High (>50%),0,0,11.79,70.1,24771.0,2022,2022-09,0,0,4,Medium Risk
106041,51,77700.0,Salaried,560,56.7,Business Loan,1661000.0,8.92,36,South,Chennai,0,1,672900.0,0,Active,2023-03-28,2025-02-14,46-55,<3L,Poor (300-579),Very High (>50%),0,0,21.38,40.5,52758.0,2023,2023-03,0,0,6,High Risk
114232,38,58600.0,Self-Employed,749,84.4,Home Loan,2415000.0,7.32,240,North,Bhopal,1,2,1561100.0,14,Delinquent,2021-05-21,2022-04-12,36-45,<3L,Very Good (740-799),Very High (>50%),1,0,41.21,64.6,19190.0,2021,2021-05,0,0,5,Medium Risk
116539,18,54450.0,Salaried,742,47.1,Business Loan,1567000.0,13.55,48,East,Bhubaneswar,0,4,701000.0,0,Active,2022-04-13,2023-07-25,18-25,<3L,Very Good (740-799),High (36-50%),0,0,28.78,44.7,42468.0,2022,2022-04,0,0,3,Medium Risk
102786,36,29900.0,Business Owner,615,54.4,Credit Card,158000.0,11.2,24,West,Pune,0,1,116800.0,0,Active,2021-03-06,2022-06-13,36-45,<3L,Fair (580-669),Very High (>50%),0,0,5.28,73.9,7379.0,2021,2021-03,0,0,5,Medium Risk
107621,30,23900.0,Self-Employed,706,15.8,Auto Loan,1026000.0,12.96,60,West,Pune,0,2,259900.0,0,Active,2023-10-27,2025-04-01,26-35,<3L,Good (670-739),Low (<20%),0,0,42.93,25.3,23324.0,2023,2023-10,0,0,1,Low Risk
106604,45,47700.0,Salaried,704,34.5,Personal Loan,156000.0,15.3,84,Central,Nagpur,0,0,87600.0,91,Written Off,2021-09-06,2022-07-07,36-45,<3L,Good (670-739),Moderate (20-36%),1,1,3.27,56.2,3037.0,2021,2021-09,1,1,2,Low Risk
110065,24,55800.0,Retired,507,32.0,Personal Loan,171000.0,13.77,180,West,Pune,2,1,112900.0,0,Active,2023-05-17,2024-09-23,18-25,<3L,Poor (300-579),Moderate (20-36%),0,0,3.06,66.0,2251.0,2023,2023-05,0,0,7,High Risk
110008,31,83500.0,Self-Employed,629,34.9,Home Loan,4446000.0,9.97,84,South,Chennai,0,1,0.0,0,Closed,2021-11-18,2023-03-05,26-35,<3L,Fair (580-669),Moderate (20-36%),0,0,53.25,0.0,73740.0,2021,2021-11,0,0,3,Medium Risk
106167,54,29300.0,Salaried,617,58.3,Business Loan,1826000.0,7.76,84,South,Bengaluru,0,2,680600.0,0,Active,2021-04-08,2022-06-24,46-55,<3L,Fair (580-669),Very High (>50%),0,0,62.32,37.3,28243.0,2021,2021-04,0,0,5,Medium Risk
106124,43,37800.0,Self-Employed,833,18.5,Personal Loan,647000.0,15.44,120,Central,Raipur,0,0,320200.0,0,Active,2023-04-06,2024-09-29,36-45,<3L,Excellent (800-900),Low (<20%),0,0,17.12,49.5,10613.0,2023,2023-04,0,0,0,Low Risk
100977,35,53900.0,Salaried,665,34.9,Credit Card,121000.0,10.19,24,East,Patna,2,1,71300.0,0,Active,2024-09-07,2025-03-02,26-35,<3L,Fair (580-669),Moderate (20-36%),0,0,2.24,58.9,5594.0,2024,2024-09,0,0,6,High Risk
120861,40,71800.0,Business Owner,722,30.0,Personal Loan,424000.0,13.87,120,Central,Nagpur,1,1,58200.0,0,Active,2021-11-07,2023-04-09,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,5.91,13.7,6550.0,2021,2021-11,0,0,4,Medium Risk
113662,47,53400.0,Salaried,607,7.0,Auto Loan,1126000.0,11.13,84,North,Delhi,0,2,259400.0,0,Active,2022-04-23,2024-06-20,46-55,<3L,Fair (580-669),Low (<20%),0,0,21.09,23.0,19357.0,2022,2022-04,0,0,2,Low Risk
117570,21,42100.0,Salaried,562,44.3,Auto Loan,647000.0,10.45,36,West,Pune,0,1,94300.0,0,Active,2023-05-05,2024-09-01,18-25,<3L,Poor (300-579),High (36-50%),0,0,15.37,14.6,21014.0,2023,2023-05,0,0,5,Medium Risk
119906,21,85000.0,Salaried,718,34.9,Personal Loan,253000.0,10.71,12,East,Bhubaneswar,3,1,121500.0,0,Active,2023-07-17,2025-09-10,18-25,<3L,Good (670-739),Moderate (20-36%),0,0,2.98,48.0,22326.0,2023,2023-07,0,0,5,Medium Risk
120527,68,17200.0,Salaried,433,7.4,Home Loan,2379000.0,13.1,84,West,Ahmedabad,0,1,0.0,0,Closed,2022-03-01,2023-07-19,65+,<3L,Poor (300-579),Low (<20%),0,0,138.31,0.0,43408.0,2022,2022-03,0,0,3,Medium Risk
100983,28,32600.0,Retired,657,51.4,Business Loan,970000.0,13.37,24,South,Chennai,0,4,161500.0,0,Active,2024-10-16,2026-08-12,26-35,<3L,Fair (580-669),Very High (>50%),0,0,29.75,16.6,46284.0,2024,2024-10,0,0,6,High Risk
111341,39,93300.0,Self-Employed,734,49.0,Auto Loan,886000.0,13.64,24,Central,Raipur,0,1,0.0,0,Closed,2021-01-02,2021-06-02,36-45,<3L,Good (670-739),High (36-50%),0,0,9.5,0.0,42389.0,2021,2021-01,0,0,3,Medium Risk
107516,46,32800.0,Salaried,788,36.6,Personal Loan,397000.0,9.8,84,East,Kolkata,1,2,134300.0,15,Delinquent,2022-01-11,2023-04-24,46-55,<3L,Very Good (740-799),High (36-50%),1,0,12.1,33.8,6550.0,2022,2022-01,0,0,4,Medium Risk
115444,45,25200.0,Salaried,640,28.1,Education Loan,1309000.0,22.42,240,Central,Nagpur,1,2,515200.0,0,Active,2024-03-22,2025-01-09,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,51.94,39.4,24748.0,2024,2024-03,0,0,5,Medium Risk
114778,28,19700.0,Unemployed,784,27.0,Business Loan,2754000.0,9.24,60,South,Hyderabad,0,1,323400.0,0,Active,2023-09-07,2024-09-24,26-35,<3L,Very Good (740-799),Moderate (20-36%),0,0,139.8,11.7,57490.0,2023,2023-09,0,0,1,Low Risk
110547,44,96600.0,Self-Employed,642,29.4,Auto Loan,1133000.0,15.23,24,North,Chandigarh,0,1,327400.0,7,Delinquent,2022-11-23,2025-01-27,36-45,<3L,Fair (580-669),Moderate (20-36%),1,0,11.73,28.9,55059.0,2022,2022-11,0,0,3,Medium Risk
118448,47,48700.0,Salaried,511,7.6,Credit Card,185000.0,16.23,60,South,Bengaluru,0,3,28900.0,0,Active,2022-07-24,2024-09-09,46-55,<3L,Poor (300-579),Low (<20%),0,0,3.8,15.6,4521.0,2022,2022-07,0,0,4,Medium Risk
104506,45,56500.0,Retired,774,34.3,Education Loan,431000.0,10.89,36,East,Patna,0,0,182200.0,0,Active,2022-05-23,2023-11-19,36-45,<3L,Very Good (740-799),Moderate (20-36%),0,0,7.63,42.3,14088.0,2022,2022-05,0,0,1,Low Risk
112359,33,18300.0,Salaried,490,24.3,Personal Loan,400000.0,15.53,180,Central,Bhopal,0,1,138500.0,0,Active,2023-10-19,2025-05-16,26-35,<3L,Poor (300-579),Moderate (20-36%),0,0,21.86,34.6,5744.0,2023,2023-10,0,0,4,Medium Risk
111032,47,41100.0,Self-Employed,544,12.2,Credit Card,163000.0,13.99,84,North,Chandigarh,0,1,38000.0,0,Active,2024-07-09,2024-10-16,46-55,<3L,Poor (300-579),Low (<20%),0,0,3.97,23.3,3054.0,2024,2024-07,0,0,3,Medium Risk
100169,37,52000.0,Retired,656,41.6,Home Loan,2170000.0,8.97,12,North,Chandigarh,0,2,1296200.0,0,Active,2023-04-07,2024-04-16,36-45,<3L,Fair (580-669),High (36-50%),0,0,41.73,59.7,189740.0,2023,2023-04,0,0,4,Medium Risk
102683,36,91700.0,Business Owner,551,64.9,Personal Loan,370000.0,10.48,120,North,Chandigarh,1,1,214900.0,0,Active,2022-05-25,2023-05-24,36-45,<3L,Poor (300-579),Very High (>50%),0,0,4.03,58.1,4988.0,2022,2022-05,0,0,8,High Risk
113006,29,115200.0,Salaried,612,10.6,Personal Loan,359000.0,12.19,120,South,Chennai,0,1,63800.0,0,Active,2023-07-06,2024-01-31,26-35,<3L,Fair (580-669),Low (<20%),0,0,3.12,17.8,5190.0,2023,2023-07,0,0,2,Low Risk
108388,44,68800.0,Salaried,706,11.4,Auto Loan,498000.0,12.86,48,West,Mumbai,0,2,0.0,0,Closed,2024-08-14,2026-01-11,36-45,<3L,Good (670-739),Low (<20%),0,0,7.24,0.0,13326.0,2024,2024-08,0,0,1,Low Risk
114655,18,69700.0,Salaried,545,34.9,Personal Loan,432000.0,9.32,12,South,Chennai,0,3,294200.0,0,Active,2024-10-09,2025-10-04,18-25,<3L,Poor (300-579),Moderate (20-36%),0,0,6.2,68.1,37843.0,2024,2024-10,0,0,5,Medium Risk
103011,39,97400.0,Self-Employed,788,43.2,Credit Card,135000.0,10.62,180,East,Patna,1,0,34100.0,37,Delinquent,2021-07-24,2022-11-02,36-45,<3L,Very Good (740-799),High (36-50%),1,0,1.39,25.3,1502.0,2021,2021-07,1,0,4,Medium Risk
106985,25,25200.0,Self-Employed,682,37.4,Personal Loan,209000.0,9.5,180,East,Kolkata,0,1,0.0,0,Closed,2022-04-30,2024-04-11,18-25,<3L,Good (670-739),High (36-50%),0,0,8.29,0.0,2182.0,2022,2022-04,0,0,3,Medium Risk
114267,47,72600.0,Salaried,680,35.2,Home Loan,4446000.0,8.86,36,Central,Bhopal,0,2,0.0,0,Closed,2024-09-08,2026-12-16,46-55,<3L,Good (670-739),Moderate (20-36%),0,0,61.24,0.0,141092.0,2024,2024-09,0,0,2,Low Risk
121297,33,57300.0,Retired,609,27.3,Home Loan,3887000.0,9.02,24,East,Patna,0,0,2782900.0,0,Active,2022-10-04,2024-10-29,26-35,<3L,Fair (580-669),Moderate (20-36%),0,0,67.84,71.6,177612.0,2022,2022-10,0,0,3,Medium Risk
114387,30,82000.0,Salaried,686,30.6,Credit Card,146000.0,6.0,12,North,Lucknow,0,3,0.0,0,Closed,2021-10-03,2023-05-21,26-35,<3L,Good (670-739),Moderate (20-36%),0,0,1.78,0.0,12566.0,2021,2021-10,0,0,3,Medium Risk
114582,18,53900.0,Self-Employed,448,19.3,Credit Card,149000.0,15.54,24,West,Mumbai,0,1,0.0,0,Closed,2022-02-14,2024-05-19,18-25,<3L,Poor (300-579),Low (<20%),0,0,2.76,0.0,7263.0,2022,2022-02,0,0,3,Medium Risk
118634,38,31600.0,Retired,713,23.5,Home Loan,4019000.0,10.76,180,West,Mumbai,0,0,470200.0,0,Active,2024-04-13,2026-03-18,36-45,<3L,Good (670-739),Moderate (20-36%),0,0,127.18,11.7,45076.0,2024,2024-04,0,0,2,Low Risk
111743,39,93200.0,Salaried,674,16.0,Education Loan,907000.0,9.66,240,South,Hyderabad,0,1,144600.0,0,Active,2024-02-09,2025-04-07,36-45,<3L,Good (670-739),Low (<20%),0,0,9.73,15.9,8549.0,2024,2024-02,0,0,1,Low Risk
121000,18,42700.0,Business Owner,666,30.4,Credit Card,149000.0,10.42,24,Central,Bhopal,0,0,130800.0,0,Active,2023-12-14,2025-10-07,18-25,<3L,Fair (580-669),Moderate (20-36%),0,0,3.49,87.8,6905.0,2023,2023-12,0,0,3,Medium Risk
111941,52,83800.0,Salaried,620,18.8,Auto Loan,724000.0,10.03,48,East,Bhubaneswar,0,1,580800.0,41,Default,2021-07-20,2022-07-05,46-55,<3L,Fair (580-669),Low (<20%),1,1,8.64,80.2,18373.0,2021,2021-07,1,0,2,Low Risk
113781,68,137300.0,Salaried,795,36.5,Auto Loan,1014000.0,13.16,12,West,Pune,0,1,0.0,0,Closed,2023-05-29,2024-06-10,65+,<3L,Very Good (740-799),High (36-50%),0,0,7.39,0.0,90644.0,2023,2023-05,0,0,2,Low Risk
108118,44,28800.0,Self-Employed,617,27.4,Auto Loan,872000.0,12.5,84,West,Mumbai,1,4,115600.0,32,Delinquent,2024-04-16,2024-05-24,36-45,<3L,Fair (580-669),Moderate (20-36%),1,0,30.28,13.3,15627.0,2024,2024-04,1,0,6,High Risk
104049,39,37300.0,Salaried,589,27.8,Credit Card,98000.0,17.71,24,West,Ahmedabad,0,1,84400.0,0,Active,2021-06-29,2023-04-06,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,2.63,86.1,4879.0,2021,2021-06,0,0,3,Medium Risk
105872,42,86600.0,Self-Employed,640,47.0,Credit Card,234000.0,11.22,180,South,Bengaluru,3,1,103200.0,0,Active,2024-02-05,2025-12-15,36-45,<3L,Fair (580-669),High (36-50%),0,0,2.7,44.1,2692.0,2024,2024-02,0,0,7,High Risk
102396,23,49900.0,Salaried,588,41.1,Credit Card,152000.0,11.12,36,East,Patna,0,1,138300.0,0,Active,2022-12-25,2024-06-12,18-25,<3L,Fair (580-669),High (36-50%),0,0,3.05,91.0,4985.0,2022,2022-12,0,0,4,Medium Risk
108483,63,32200.0,Salaried,750,49.8,Education Loan,1162000.0,15.1,180,East,Patna,0,1,894800.0,0,Active,2021-12-07,2024-02-09,56-65,<3L,Very Good (740-799),High (36-50%),0,0,36.09,77.0,16343.0,2021,2021-12,0,0,2,Low Risk
107612,18,82000.0,Salaried,549,25.7,Auto Loan,997000.0,10.53,180,South,Hyderabad,3,2,489600.0,0,Active,2023-05-29,2024-02-06,18-25,<3L,Poor (300-579),Moderate (20-36%),0,0,12.16,49.1,11039.0,2023,2023-05,0,0,7,High Risk
111970,18,68000.0,Business Owner,736,27.9,Home Loan,3295000.0,6.0,84,East,Patna,1,3,0.0,0,Closed,2022-03-13,2023-11-11,18-25,<3L,Good (670-739),Moderate (20-36%),0,0,48.46,0.0,48135.0,2022,2022-03,0,0,5,Medium Risk
102769,34,72900.0,Salaried,536,24.0,Credit Card,96000.0,15.42,24,East,Kolkata,0,3,79100.0,0,Active,2023-04-01,2024-08-14,26-35,<3L,Poor (300-579),Moderate (20-36%),0,0,1.32,82.4,4674.0,2023,2023-04,0,0,5,Medium Risk
117944,56,43700.0,Self-Employed,750,41.3,Education Loan,676000.0,6.0,24,South,Hyderabad,0,2,0.0,0,Closed,2021-06-12,2023-08-15,56-65,<3L,Very Good (740-799),High (36-50%),0,0,15.47,0.0,29961.0,2021,2021-06,0,0,2,Low Risk
108151,46,64200.0,Self-Employed,558,38.7,Auto Loan,838000.0,10.8,12,West,Pune,0,0,0.0,0,Closed,2021-08-07,2023-10-13,46-55,<3L,Poor (300-579),High (36-50%),0,0,13.05,0.0,73986.0,2021,2021-08,0,0,5,Medium Risk
120325,34,32500.0,Salaried,797,28.5,Auto Loan,783000.0,6.23,180,East,Patna,0,2,479700.0,0,Active,2023-11-18,2024-06-11,26-35,<3L,Very Good (740-799),Moderate (20-36%),0,0,24.09,61.3,6705.0,2023,2023-11,0,0,1,Low Risk
112545,32,42200.0,Salaried,774,10.7,Auto Loan,558000.0,14.56,60,South,Bengaluru,0,0,0.0,0,Closed,2021-10-07,2023-09-09,26-35,<3L,Very Good (740-799),Low (<20%),0,0,13.22,0.0,13146.0,2021,2021-10,0,0,0,Low Risk
112639,47,102000.0,Salaried,712,39.6,Personal Loan,402000.0,7.11,36,West,Pune,0,0,362200.0,39,Delinquent,2021-10-10,2022-09-17,46-55,<3L,Good (670-739),High (36-50%),1,0,3.94,90.1,12433.0,2021,2021-10,1,0,3,Medium Risk
107027,44,96600.0,Business Owner,606,25.0,Education Loan,630000.0,13.98,36,Central,Raipur,0,2,369900.0,0,Active,2024-01-13,2026-01-05,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,6.52,58.7,21526.0,2024,2024-01,0,0,3,Medium Risk
118995,36,81300.0,Salaried,588,11.3,Credit Card,125000.0,8.07,24,Central,Nagpur,0,0,68300.0,0,Active,2022-06-09,2022-07-20,36-45,<3L,Fair (580-669),Low (<20%),0,0,1.54,54.6,5657.0,2022,2022-06,0,0,2,Low Risk
102885,18,82500.0,Salaried,798,48.7,Personal Loan,430000.0,13.78,180,South,Hyderabad,0,1,206300.0,0,Active,2024-05-05,2024-11-05,18-25,<3L,Very Good (740-799),High (36-50%),0,0,5.21,48.0,5663.0,2024,2024-05,0,0,2,Low Risk
109290,51,42000.0,Self-Employed,575,22.2,Personal Loan,211000.0,6.0,84,Central,Raipur,0,0,0.0,0,Closed,2024-09-08,2025-08-01,46-55,<3L,Poor (300-579),Moderate (20-36%),0,0,5.02,0.0,3082.0,2024,2024-09,0,0,4,Medium Risk
106999,40,79800.0,Retired,739,52.3,Personal Loan,248000.0,7.17,48,West,Mumbai,0,3,79000.0,0,Active,2023-08-11,2023-10-10,36-45,<3L,Good (670-739),Very High (>50%),0,0,3.11,31.9,5958.0,2023,2023-08,0,0,5,Medium Risk
103488,48,59600.0,Self-Employed,672,40.0,Credit Card,142000.0,15.7,24,North,Lucknow,0,2,43500.0,0,Active,2021-10-13,2022-06-01,46-55,<3L,Good (670-739),High (36-50%),0,0,2.38,30.6,6932.0,2021,2021-10,0,0,3,Medium Risk
100463,32,54100.0,Salaried,661,53.7,Auto Loan,1231000.0,8.94,180,West,Mumbai,1,3,806600.0,0,Active,2024-10-27,2026-02-10,26-35,<3L,Fair (580-669),Very High (>50%),0,0,22.75,65.5,12442.0,2024,2024-10,0,0,8,High Risk
104164,18,53700.0,Self-Employed,675,34.6,Personal Loan,454000.0,14.59,180,North,Chandigarh,0,0,63900.0,0,Active,2023-09-04,2023-12-09,18-25,<3L,Good (670-739),Moderate (20-36%),0,0,8.45,14.1,6227.0,2023,2023-09,0,0,2,Low Risk
108676,51,42700.0,Business Owner,673,7.6,Education Loan,879000.0,11.25,120,Central,Bhopal,0,0,679200.0,0,Active,2024-03-23,2024-04-30,46-55,<3L,Good (670-739),Low (<20%),0,0,20.59,77.3,12233.0,2024,2024-03,0,0,1,Low Risk
117082,39,54350.0,Retired,751,37.8,Personal Loan,288000.0,12.2,36,South,Bengaluru,0,1,190800.0,0,Active,2021-12-10,2023-11-01,36-45,<3L,Very Good (740-799),High (36-50%),0,0,5.3,66.2,9593.0,2021,2021-12,0,0,2,Low Risk
119714,20,27000.0,Retired,668,52.2,Home Loan,2809000.0,17.71,36,West,Ahmedabad,1,2,1017000.0,0,Active,2024-01-27,2025-03-05,18-25,<3L,Fair (580-669),Very High (>50%),0,0,104.04,36.2,101144.0,2024,2024-01,0,0,7,High Risk
111831,33,45400.0,Salaried,709,45.5,Credit Card,257000.0,12.65,12,West,Ahmedabad,0,2,202500.0,0,Active,2022-07-12,2024-09-05,26-35,<3L,Good (670-739),High (36-50%),0,0,5.66,78.8,22912.0,2022,2022-07,0,0,3,Medium Risk
113509,27,89900.0,Business Owner,624,18.9,Home Loan,3536000.0,7.8,48,North,Chandigarh,3,0,812300.0,57,Delinquent,2022-04-22,2023-05-16,26-35,<3L,Fair (580-669),Low (<20%),1,0,39.33,23.0,85993.0,2022,2022-04,1,0,5,Medium Risk
106621,18,116300.0,Salaried,560,53.0,Personal Loan,664000.0,15.03,36,North,Chandigarh,0,4,80400.0,42,Delinquent,2021-09-06,2022-01-30,18-25,<3L,Poor (300-579),Very High (>50%),1,0,5.71,12.1,23028.0,2021,2021-09,1,0,7,High Risk
100341,30,72300.0,Salaried,690,23.2,Personal Loan,366000.0,8.18,180,Central,Raipur,0,0,68800.0,8,Delinquent,2021-11-12,2023-04-08,26-35,<3L,Good (670-739),Moderate (20-36%),1,0,5.06,18.8,3536.0,2021,2021-11,0,0,2,Low Risk
112369,49,54450.0,Salaried,775,32.0,Auto Loan,1148000.0,15.69,240,West,Pune,0,0,365600.0,0,Active,2022-05-29,2023-10-05,46-55,<3L,Very Good (740-799),Moderate (20-36%),0,0,21.08,31.8,15705.0,2022,2022-05,0,0,1,Low Risk
116604,37,32200.0,Salaried,613,34.9,Auto Loan,1089000.0,6.71,12,South,Hyderabad,2,3,0.0,0,Closed,2023-02-07,2024-10-26,36-45,<3L,Fair (580-669),Moderate (20-36%),0,0,33.82,0.0,94082.0,2023,2023-02,0,0,7,High Risk
111607,30,57100.0,Unemployed,708,23.2,Home Loan,4446000.0,11.49,180,Central,Bhopal,0,0,0.0,0,Closed,2022-11-12,2023-09-07,26-35,<3L,Good (670-739),Moderate (20-36%),0,0,77.86,0.0,51909.0,2022,2022-11,0,0,2,Low Risk
